user_id,signup_date,country,age,gender,platform,acquisition_channel
U000551,2023-01-10,JP,18,M,Android,paid_social
U000552,2023-01-10,SG,44,F,Android,organic
U000553,2023-01-10,ID,50,F,iOS,referral
U000554,2023-01-10,TW,32,M,Android,organic
U000555,2023-01-10,TW,32,F,Android,referral
U000556,2023-01-10,TW,23,M,Android,organic
U000557,2023-01-10,TW,31,M,Android,paid_social
U000558,2023-01-10,TW,37,M,Android,paid_search
U000559,2023-01-10,TH,48,M,Android,referral
U000560,2023-01-10,TW,28,F,Android,paid_social
U000561,2023-01-10,PH,22,F,iOS,organic
U000562,2023-01-10,HK,45,M,Web,referral
U000563,2023-01-10,TW,37,M,iOS,organic
U000564,2023-01-11,SG,33,M,Android,organic
U000565,2023-01-11,HK,21,M,Web,email_campaign
U000566,2023-01-11,HK,16,F,Android,paid_social
U000567,2023-01-11,TW,37,M,Android,paid_search
U000568,2023-01-11,MY,34,M,iOS,paid_search
U000569,2023-01-11,HK,38,M,iOS,organic
U000570,2023-01-11,MY,20,F,Android,paid_social
U000571,2023-01-11,TH,24,F,Web,organic
U000572,2023-01-11,TW,33,M,iOS,organic
U000573,2023-01-11,MY,28,F,iOS,paid_social
U000574,2023-01-11,MY,33,F,Android,paid_social
U000575,2023-01-11,PH,37,F,Web,organic
U000576,2023-01-11,SG,16,F,Web,paid_search
U000577,2023-01-11,Other,26,M,Android,organic
U000578,2023-01-11,TW,28,F,Web,organic
U000579,2023-01-11,TW,26,F,Android,organic
U000580,2023-01-11,HK,32,F,Android,paid_search
U000581,2023-01-11,MY,37,M,Web,referral
U000582,2023-01-11,MY,33,M,Android,paid_social
U000583,2023-01-11,TW,25,F,Android,paid_social
U000584,2023-01-11,JP,26,M,Android,organic
U000585,2023-01-11,TW,28,M,iOS,organic
U000586,2023-01-11,SG,17,M,Android,paid_social
U000587,2023-01-11,SG,49,F,Android,organic
U000588,2023-01-11,TW,51,M,iOS,email_campaign
U000589,2023-01-11,SG,28,F,Android,organic
U000590,2023-01-11,TW,34,M,iOS,organic
U000591,2023-01-11,SG,25,Other,Android,organic
U000592,2023-01-11,TW,20,M,Android,email_campaign
U000593,2023-01-11,TW,44,M,Android,organic
U000594,2023-01-11,TW,33,M,iOS,paid_social
U000595,2023-01-11,PH,48,M,iOS,organic
U000596,2023-01-11,TW,39,M,Android,organic
U000597,2023-01-11,SG,41,M,iOS,paid_search
U000598,2023-01-11,TH,32,Other,iOS,organic
U000599,2023-01-11,TH,27,M,Web,referral
U000600,2023-01-11,TH,19,M,Android,organic
U000601,2023-01-11,SG,27,F,iOS,paid_social
U000602,2023-01-11,TW,37,M,Android,paid_search
U000603,2023-01-11,SG,19,M,iOS,paid_social
U000604,2023-01-11,ID,49,F,Web,email_campaign
U000605,2023-01-11,HK,31,M,iOS,organic
U000606,2023-01-11,SG,53,M,Android,paid_search
U000607,2023-01-11,SG,29,M,iOS,paid_social
U000608,2023-01-11,SG,24,M,Android,referral
U000609,2023-01-11,TH,29,F,iOS,paid_social
U000610,2023-01-11,HK,47,F,Android,organic
U000611,2023-01-11,TW,16,F,iOS,organic
U000612,2023-01-11,PH,32,M,Android,paid_search
U000613,2023-01-11,MY,16,F,Web,organic
U000614,2023-01-11,TW,44,F,Android,organic
U000615,2023-01-11,MY,30,F,Web,referral
U000616,2023-01-11,TW,32,M,iOS,paid_social
U000617,2023-01-11,HK,54,M,Android,organic
U000618,2023-01-11,TW,46,M,Android,organic
U000619,2023-01-11,TW,45,M,Android,organic
U000620,2023-01-11,TH,29,F,iOS,paid_search
U000621,2023-01-11,ID,56,F,Android,organic
U000622,2023-01-11,Other,18,F,iOS,email_campaign
U000623,2023-01-12,TW,36,M,iOS,referral
U000624,2023-01-12,ID,30,F,Android,organic
U000625,2023-01-12,JP,25,M,iOS,organic
U000626,2023-01-12,MY,43,F,iOS,email_campaign
U000627,2023-01-12,TH,23,F,Android,referral
U000628,2023-01-12,TW,23,F,iOS,paid_social
U000629,2023-01-12,MY,19,M,iOS,paid_social
U000630,2023-01-12,TH,40,F,iOS,organic
U000631,2023-01-12,ID,29,F,iOS,referral
U000632,2023-01-12,TW,36,F,iOS,organic
U000633,2023-01-12,HK,35,M,Android,organic
U000634,2023-01-12,TH,35,M,Android,referral
U000635,2023-01-12,JP,33,F,Android,email_campaign
U000636,2023-01-12,HK,16,F,Android,organic
U000637,2023-01-12,PH,44,F,Android,organic
U000638,2023-01-12,HK,20,F,iOS,email_campaign
U000639,2023-01-12,JP,21,F,iOS,paid_search
U000640,2023-01-12,JP,41,M,Android,organic
U000641,2023-01-12,TW,34,M,Android,organic
U000642,2023-01-12,MY,32,M,Android,paid_social
U000643,2023-01-12,JP,45,M,Web,referral
U000644,2023-01-12,TW,43,M,Web,paid_search
U000645,2023-01-12,Other,43,M,iOS,organic
U000646,2023-01-12,TW,47,F,iOS,email_campaign
U000647,2023-01-12,TW,37,M,iOS,organic
U000648,2023-01-12,SG,33,M,Web,organic
U000649,2023-01-12,SG,23,F,Android,paid_social
U000650,2023-01-12,HK,24,F,iOS,paid_social
U000651,2023-01-12,MY,21,M,Android,referral
U000652,2023-01-12,HK,16,F,Web,paid_social
U000653,2023-01-12,PH,22,M,iOS,paid_social
U000654,2023-01-12,TW,31,F,Android,organic
U000655,2023-01-12,TW,36,M,iOS,referral
U000656,2023-01-12,HK,26,M,Android,paid_social
U000657,2023-01-12,TW,45,M,Android,paid_search
U000658,2023-01-12,SG,28,F,Android,paid_search
U000659,2023-01-12,TH,35,F,Web,organic
U000660,2023-01-12,TW,32,F,Web,referral
U000661,2023-01-12,TW,23,M,iOS,referral
U000662,2023-01-12,TH,46,M,Android,organic
U000663,2023-01-12,HK,25,M,iOS,organic
U000664,2023-01-12,TW,20,M,iOS,paid_social
U000665,2023-01-12,ID,16,M,Web,referral
U000666,2023-01-12,TW,32,M,iOS,organic
U000667,2023-01-12,TH,36,M,iOS,organic
U000668,2023-01-12,TW,24,F,Android,referral
U000669,2023-01-12,PH,38,M,Android,organic
U000670,2023-01-12,SG,28,F,Web,organic
U000671,2023-01-12,TH,31,M,iOS,referral
U000672,2023-01-12,HK,35,F,iOS,organic
U000673,2023-01-12,TW,33,F,Android,paid_search
U000674,2023-01-12,TW,16,F,iOS,paid_search
U000675,2023-01-12,HK,29,M,iOS,organic
U000676,2023-01-13,TW,31,F,iOS,email_campaign
U000677,2023-01-13,HK,26,F,iOS,email_campaign
U000678,2023-01-13,PH,44,F,Web,organic
U000679,2023-01-13,TH,30,M,Android,paid_search
U000680,2023-01-13,TW,27,F,Android,organic
U000681,2023-01-13,TW,26,M,Android,organic
U000682,2023-01-13,JP,25,M,Android,paid_search
U000683,2023-01-13,HK,27,M,Web,organic
U000684,2023-01-13,JP,37,M,Android,organic
U000685,2023-01-13,TW,19,M,iOS,organic
U000686,2023-01-13,TW,38,M,Web,organic
U000687,2023-01-13,SG,29,F,iOS,organic
U000688,2023-01-13,TW,25,F,Android,email_campaign
U000689,2023-01-13,SG,19,M,Web,referral
U000690,2023-01-13,HK,34,F,iOS,organic
U000691,2023-01-13,JP,42,M,iOS,email_campaign
U000692,2023-01-13,TW,26,F,Web,paid_social
U000693,2023-01-13,HK,24,F,iOS,paid_social
U000694,2023-01-13,SG,38,F,Android,referral
U000695,2023-01-13,HK,29,F,Web,organic
U000696,2023-01-13,JP,43,F,Android,paid_search
U000697,2023-01-13,TW,49,M,Android,organic
U000698,2023-01-13,MY,23,M,Android,organic
U000699,2023-01-13,TW,31,F,iOS,paid_social
U000700,2023-01-13,JP,24,F,Android,email_campaign
U000701,2023-01-13,ID,36,M,Android,paid_social
U000702,2023-01-13,TW,35,M,iOS,organic
U000703,2023-01-13,TW,42,F,iOS,email_campaign
U000704,2023-01-13,MY,37,F,Android,paid_search
U000705,2023-01-13,SG,45,M,Web,email_campaign
U000706,2023-01-13,HK,19,F,Android,organic
U000707,2023-01-13,HK,28,F,iOS,organic
U000708,2023-01-13,ID,42,M,Android,referral
U000709,2023-01-13,JP,54,M,iOS,organic
U000710,2023-01-13,HK,38,F,Android,organic
U000711,2023-01-13,HK,33,M,iOS,paid_search
U000712,2023-01-13,TW,40,M,Android,paid_search
U000713,2023-01-13,MY,22,F,Web,paid_social
U000714,2023-01-13,PH,21,F,Android,paid_search
U000715,2023-01-13,JP,46,F,Android,organic
U000716,2023-01-13,SG,49,M,Android,organic
U000717,2023-01-13,TW,52,M,iOS,organic
U000718,2023-01-13,HK,20,F,Web,paid_social
U000719,2023-01-13,HK,16,F,iOS,paid_social
U000720,2023-01-13,JP,23,F,iOS,paid_social
U000721,2023-01-13,SG,19,F,Android,email_campaign
U000722,2023-01-13,TW,38,F,iOS,organic
U000723,2023-01-13,SG,23,M,iOS,organic
U000724,2023-01-13,TW,34,M,Android,referral
U000725,2023-01-13,TW,27,M,Android,referral
U000726,2023-01-13,HK,24,M,iOS,paid_social
U000727,2023-01-13,TW,48,M,Android,organic
U000728,2023-01-13,SG,29,F,iOS,paid_social
U000729,2023-01-13,PH,32,F,Android,organic
U000730,2023-01-13,TW,20,M,Android,paid_social
U000731,2023-01-13,SG,24,F,iOS,paid_social
U000732,2023-01-13,PH,36,F,iOS,paid_search
U000733,2023-01-13,TH,42,F,Web,paid_search
U000734,2023-01-13,TW,30,M,iOS,paid_search
U000735,2023-01-13,TH,21,M,Android,referral
U000736,2023-01-13,TW,31,F,iOS,paid_social
U000737,2023-01-13,HK,29,M,Android,organic
U000738,2023-01-13,SG,23,M,iOS,paid_social
U000739,2023-01-14,TH,30,M,Android,paid_social
U000740,2023-01-14,PH,33,F,Web,organic
U000741,2023-01-14,HK,31,M,Android,paid_search
U000742,2023-01-14,PH,35,M,Android,referral
U000743,2023-01-14,TW,17,M,Web,referral
U000744,2023-01-14,JP,25,Other,iOS,paid_search
U000745,2023-01-14,HK,30,F,iOS,referral
U000746,2023-01-14,JP,35,M,Android,organic
U000747,2023-01-14,JP,23,M,iOS,paid_social
U000748,2023-01-14,TW,16,F,Web,organic
U000749,2023-01-14,MY,24,F,iOS,organic
U000750,2023-01-14,TW,35,F,Android,paid_social
U000751,2023-01-14,HK,32,F,Web,organic
U000752,2023-01-14,MY,36,F,Android,paid_search
U000753,2023-01-14,HK,27,F,iOS,paid_social
U000754,2023-01-14,SG,32,M,Android,referral
U000755,2023-01-14,ID,28,F,iOS,paid_social
U000756,2023-01-14,SG,28,M,Android,email_campaign
U000757,2023-01-14,HK,30,M,Android,referral
U000758,2023-01-14,TW,23,M,iOS,paid_social
U000759,2023-01-14,HK,32,M,Web,email_campaign
U000760,2023-01-14,JP,26,Other,iOS,paid_social
U000761,2023-01-14,JP,24,M,iOS,organic
U000762,2023-01-14,TW,27,M,Android,referral
U000763,2023-01-14,TW,27,M,Android,paid_social
U000764,2023-01-14,HK,26,F,Web,paid_social
U000765,2023-01-14,MY,16,M,Web,organic
U000766,2023-01-14,SG,38,M,iOS,organic
U000767,2023-01-14,Other,25,M,iOS,paid_social
U000768,2023-01-14,SG,21,M,iOS,paid_social
U000769,2023-01-14,HK,40,F,iOS,organic
U000770,2023-01-14,PH,16,M,iOS,referral
U000771,2023-01-14,SG,51,F,Web,email_campaign
U000772,2023-01-14,SG,28,F,iOS,organic
U000773,2023-01-14,Other,32,F,iOS,organic
U000774,2023-01-14,JP,32,F,Web,paid_social
U000775,2023-01-14,HK,26,M,iOS,paid_search
U000776,2023-01-14,TH,28,F,Android,paid_social
U000777,2023-01-14,HK,21,M,Android,paid_social
U000778,2023-01-14,TW,39,F,Android,organic
U000779,2023-01-14,Other,31,M,Android,paid_social
U000780,2023-01-14,MY,35,F,iOS,referral
U000781,2023-01-14,HK,42,M,Web,organic
U000782,2023-01-14,TW,30,M,Web,email_campaign
U000783,2023-01-14,HK,35,F,iOS,email_campaign
U000784,2023-01-14,TW,16,M,iOS,referral
U000785,2023-01-14,HK,16,M,iOS,organic
U000786,2023-01-14,HK,31,M,Android,email_campaign
U000787,2023-01-14,TW,44,F,iOS,email_campaign
U000788,2023-01-14,TW,42,F,Android,paid_search
U000789,2023-01-14,ID,18,M,Web,organic
U000790,2023-01-14,TW,30,M,Android,organic
U000791,2023-01-14,TW,19,M,iOS,paid_social
U000792,2023-01-14,TW,25,M,iOS,paid_search
U000793,2023-01-15,PH,26,M,iOS,email_campaign
U000794,2023-01-15,SG,40,F,Android,organic
U000795,2023-01-15,HK,21,M,Android,referral
U000796,2023-01-15,HK,44,M,Android,organic
U000797,2023-01-15,HK,27,M,Android,referral
U000798,2023-01-15,Other,42,M,Android,paid_search
U000799,2023-01-15,PH,37,F,iOS,paid_search
U000800,2023-01-15,HK,21,F,Web,paid_social
U000801,2023-01-15,MY,21,M,Android,paid_social
U000802,2023-01-15,TW,33,F,iOS,organic
U000803,2023-01-15,HK,37,M,Android,organic
U000804,2023-01-15,TH,40,M,Android,referral
U000805,2023-01-15,SG,27,F,iOS,referral
U000806,2023-01-15,TW,53,M,iOS,paid_search
U000807,2023-01-15,TW,30,M,iOS,paid_social
U000808,2023-01-15,ID,39,F,Android,organic
U000809,2023-01-15,MY,34,F,iOS,organic
U000810,2023-01-15,TW,34,M,iOS,organic
U000811,2023-01-15,HK,34,F,Android,organic
U000812,2023-01-15,JP,38,M,Android,organic
U000813,2023-01-15,Other,23,F,iOS,organic
U000814,2023-01-15,JP,23,F,Web,paid_search
U000815,2023-01-15,TW,37,F,iOS,email_campaign
U000816,2023-01-15,Other,43,F,Android,paid_search
U000817,2023-01-15,HK,38,M,iOS,organic
U000818,2023-01-15,HK,30,F,Android,paid_social
U000819,2023-01-15,SG,29,M,Android,organic
U000820,2023-01-15,JP,16,M,iOS,paid_search
U000821,2023-01-15,MY,34,F,Web,organic
U000822,2023-01-15,HK,22,M,Android,paid_social
U000823,2023-01-15,TW,44,F,iOS,referral
U000824,2023-01-15,TW,23,M,Web,paid_social
U000825,2023-01-15,TH,16,F,iOS,referral
U000826,2023-01-15,MY,25,M,iOS,referral
U000827,2023-01-15,TW,44,M,iOS,organic
U000828,2023-01-15,TH,26,M,iOS,paid_social
U000829,2023-01-15,TW,44,F,Android,paid_search
U000830,2023-01-15,HK,51,M,iOS,organic
U000831,2023-01-15,ID,34,M,iOS,paid_search
U000832,2023-01-15,SG,36,F,Android,referral
U000833,2023-01-15,TH,28,F,iOS,paid_search
U000834,2023-01-15,TW,40,F,iOS,email_campaign
U000835,2023-01-15,TW,32,F,iOS,paid_search
U000836,2023-01-15,JP,17,F,Web,organic
U000837,2023-01-15,MY,27,F,Android,organic
U000838,2023-01-15,HK,28,M,iOS,referral
U000839,2023-01-15,TW,23,F,iOS,email_campaign
U000840,2023-01-16,TW,19,F,iOS,referral
U000841,2023-01-16,ID,39,F,iOS,paid_search
U000842,2023-01-16,HK,32,M,iOS,organic
U000843,2023-01-16,HK,28,M,Android,organic
U000844,2023-01-16,TW,36,M,Web,organic
U000845,2023-01-16,HK,37,F,Android,referral
U000846,2023-01-16,TW,53,M,Android,paid_search
U000847,2023-01-16,SG,38,F,Web,referral
U000848,2023-01-16,JP,24,M,Android,email_campaign
U000849,2023-01-16,TH,30,F,Android,organic
U000850,2023-01-16,HK,29,F,Web,paid_social
U000851,2023-01-16,TW,36,M,iOS,email_campaign
U000852,2023-01-16,PH,38,F,Android,organic
U000853,2023-01-16,JP,32,F,iOS,organic
U000854,2023-01-16,TW,29,F,iOS,referral
U000855,2023-01-16,TW,40,Other,iOS,paid_search
U000856,2023-01-16,JP,27,F,Web,organic
U000857,2023-01-16,TH,21,M,Android,paid_social
U000858,2023-01-16,TW,30,M,Web,organic
U000859,2023-01-16,HK,27,M,iOS,paid_search
U000860,2023-01-16,MY,41,F,Android,organic
U000861,2023-01-16,HK,43,M,iOS,referral
U000862,2023-01-16,TW,42,M,Android,paid_search
U000863,2023-01-16,HK,30,F,Android,email_campaign
U000864,2023-01-16,HK,45,F,Android,referral
U000865,2023-01-16,TW,22,M,Android,paid_social
U000866,2023-01-16,SG,37,M,Web,organic
U000867,2023-01-16,ID,47,M,iOS,referral
U000868,2023-01-16,MY,27,M,Android,organic
U000869,2023-01-16,HK,28,F,iOS,organic
U000870,2023-01-16,MY,50,M,iOS,referral
U000871,2023-01-16,TH,17,F,Android,paid_search
U000872,2023-01-16,SG,21,M,Android,paid_social
U000873,2023-01-16,Other,16,F,Web,organic
U000874,2023-01-16,HK,16,F,Android,referral
U000875,2023-01-16,TW,16,F,iOS,paid_social
U000876,2023-01-16,SG,30,F,Android,email_campaign
U000877,2023-01-16,HK,35,M,Android,organic
U000878,2023-01-16,TW,24,M,Web,organic
U000879,2023-01-16,HK,24,Other,Android,paid_search
U000880,2023-01-16,MY,33,M,Web,organic
U000881,2023-01-16,MY,41,F,Android,organic
U000882,2023-01-16,ID,23,M,iOS,paid_search
U000883,2023-01-16,Other,47,F,iOS,organic
U000884,2023-01-16,TW,26,M,iOS,organic
U000885,2023-01-16,ID,32,M,iOS,organic
U000886,2023-01-16,TH,35,M,iOS,paid_search
U000887,2023-01-16,MY,34,M,iOS,referral
U000888,2023-01-16,TH,28,M,Web,referral
U000889,2023-01-16,TH,30,F,iOS,paid_social
U000890,2023-01-16,TH,32,F,iOS,email_campaign
U000891,2023-01-16,ID,33,M,iOS,referral
U000892,2023-01-16,SG,24,F,iOS,paid_social
U000893,2023-01-16,TW,40,F,Android,email_campaign
U000894,2023-01-16,SG,34,M,Android,organic
U000895,2023-01-16,JP,48,F,iOS,organic
U000896,2023-01-16,TW,33,F,Android,paid_search
U000897,2023-01-16,Other,25,F,iOS,organic
U000898,2023-01-16,TH,33,Other,Android,referral
U000899,2023-01-16,JP,25,F,iOS,paid_social
U000900,2023-01-16,ID,18,F,iOS,paid_social
U000901,2023-01-16,TW,27,F,iOS,organic
U000902,2023-01-16,TW,35,F,iOS,referral
U000903,2023-01-16,ID,23,M,iOS,paid_search
U000904,2023-01-16,JP,35,M,Android,paid_search
U000905,2023-01-17,PH,39,F,iOS,referral
U000906,2023-01-17,SG,33,M,Android,referral
U000907,2023-01-17,TH,16,F,Android,referral
U000908,2023-01-17,TH,23,F,iOS,organic
U000909,2023-01-17,TW,31,M,Android,organic
U000910,2023-01-17,TW,35,M,Android,organic
U000911,2023-01-17,HK,28,M,iOS,paid_social
U000912,2023-01-17,HK,32,F,iOS,organic
U000913,2023-01-17,TW,47,M,Android,paid_search
U000914,2023-01-17,JP,28,M,Android,organic
U000915,2023-01-17,ID,46,M,Web,organic
U000916,2023-01-17,TW,24,F,iOS,organic
U000917,2023-01-17,PH,32,F,Android,organic
U000918,2023-01-17,JP,35,F,Web,organic
U000919,2023-01-17,JP,38,F,iOS,organic
U000920,2023-01-17,TW,39,M,Android,organic
U000921,2023-01-17,TW,29,F,Android,paid_social
U000922,2023-01-17,HK,24,M,Web,paid_social
U000923,2023-01-17,TW,16,F,Web,referral
U000924,2023-01-17,SG,40,M,iOS,paid_social
U000925,2023-01-17,TW,41,M,Android,organic
U000926,2023-01-17,HK,42,M,iOS,organic
U000927,2023-01-17,SG,34,M,iOS,organic
U000928,2023-01-17,MY,32,M,Android,organic
U000929,2023-01-17,SG,17,M,iOS,paid_social
U000930,2023-01-17,TW,35,M,Web,paid_search
U000931,2023-01-17,TH,26,M,iOS,organic
U000932,2023-01-17,MY,42,F,Web,paid_search
U000933,2023-01-17,TW,39,M,iOS,paid_search
U000934,2023-01-17,HK,28,F,Android,paid_search
U000935,2023-01-17,PH,24,M,iOS,organic
U000936,2023-01-17,TW,17,M,iOS,paid_social
U000937,2023-01-17,TH,29,M,iOS,referral
U000938,2023-01-17,JP,22,M,iOS,referral
U000939,2023-01-17,MY,27,F,Web,organic
U000940,2023-01-17,TW,32,M,Android,paid_social
U000941,2023-01-17,MY,49,F,Android,paid_search
U000942,2023-01-17,TH,36,F,iOS,organic
U000943,2023-01-17,TW,31,F,Android,paid_social
U000944,2023-01-17,TW,16,M,Android,referral
U000945,2023-01-17,Other,33,Other,iOS,organic
U000946,2023-01-17,MY,45,M,Web,organic
U000947,2023-01-17,SG,50,M,iOS,organic
U000948,2023-01-17,TW,43,F,Android,referral
U000949,2023-01-17,JP,36,F,Android,referral
U000950,2023-01-17,HK,19,M,iOS,email_campaign
U000951,2023-01-17,HK,26,F,iOS,email_campaign
U000952,2023-01-17,HK,30,F,Android,referral
U000953,2023-01-17,HK,18,F,Android,organic
U000954,2023-01-17,SG,19,F,iOS,organic
U000955,2023-01-18,PH,38,F,iOS,organic
U000956,2023-01-18,SG,49,F,iOS,paid_search
U000957,2023-01-18,TW,31,M,iOS,organic
U000958,2023-01-18,JP,38,F,Android,organic
U000959,2023-01-18,JP,28,M,iOS,organic
U000960,2023-01-18,MY,28,F,Android,organic
U000961,2023-01-18,TW,34,M,Android,paid_social
U000962,2023-01-18,SG,40,F,Web,organic
U000963,2023-01-18,HK,25,M,Android,paid_social
U000964,2023-01-18,HK,36,M,Android,organic
U000965,2023-01-18,TW,45,F,iOS,organic
U000966,2023-01-18,PH,33,M,iOS,email_campaign
U000967,2023-01-18,TH,40,M,iOS,referral
U000968,2023-01-18,MY,39,F,Android,paid_social
U000969,2023-01-18,SG,31,F,Android,organic
U000970,2023-01-18,TW,24,F,iOS,email_campaign
U000971,2023-01-18,ID,29,M,Web,paid_social
U000972,2023-01-18,ID,36,M,iOS,organic
U000973,2023-01-18,PH,24,F,iOS,paid_social
U000974,2023-01-18,HK,28,M,Web,organic
U000975,2023-01-18,SG,32,M,iOS,referral
U000976,2023-01-18,TW,26,F,Android,paid_social
U000977,2023-01-18,MY,35,F,Android,organic
U000978,2023-01-18,SG,34,F,iOS,referral
U000979,2023-01-18,SG,42,F,Android,organic
U000980,2023-01-18,SG,56,F,Web,organic
U000981,2023-01-18,HK,16,M,iOS,paid_social
U000982,2023-01-18,JP,50,F,iOS,organic
U000983,2023-01-18,TW,25,F,Android,referral
U000984,2023-01-18,TH,33,F,Web,paid_search
U000985,2023-01-18,PH,22,F,iOS,paid_search
U000986,2023-01-18,SG,33,F,iOS,paid_search
U000987,2023-01-18,SG,31,M,Android,organic
U000988,2023-01-18,TW,38,M,iOS,paid_search
U000989,2023-01-18,TW,30,M,Android,email_campaign
U000990,2023-01-18,TW,32,M,iOS,organic
U000991,2023-01-18,TH,34,F,Android,organic
U000992,2023-01-18,TH,33,F,Android,organic
U000993,2023-01-18,TW,27,Other,iOS,paid_social
U000994,2023-01-18,TW,40,F,iOS,organic
U000995,2023-01-18,Other,43,F,Web,organic
U000996,2023-01-18,TW,28,M,iOS,referral
U000997,2023-01-18,ID,55,M,Android,paid_search
U000998,2023-01-18,TW,24,F,iOS,email_campaign
U000999,2023-01-18,SG,23,M,Android,paid_social
U001000,2023-01-18,TW,21,F,Android,paid_search
U001001,2023-01-18,TW,25,M,Android,organic
U001002,2023-01-18,HK,21,F,Android,organic
U001003,2023-01-18,HK,31,M,Web,organic
U001004,2023-01-18,JP,33,F,iOS,organic
U001005,2023-01-18,SG,29,F,iOS,organic
U001006,2023-01-18,TW,26,M,Android,paid_social
U001007,2023-01-18,HK,31,F,iOS,paid_social
U001008,2023-01-18,TW,29,F,Android,organic
U001009,2023-01-18,MY,31,F,iOS,paid_social
U001010,2023-01-19,SG,27,F,iOS,organic
U001011,2023-01-19,TH,35,M,iOS,referral
U001012,2023-01-19,JP,21,M,iOS,paid_social
U001013,2023-01-19,SG,22,F,Android,paid_social
U001014,2023-01-19,JP,27,M,iOS,paid_social
U001015,2023-01-19,SG,19,F,Android,paid_search
U001016,2023-01-19,HK,45,F,Android,organic
U001017,2023-01-19,ID,21,F,Web,paid_social
U001018,2023-01-19,ID,17,M,Android,paid_search
U001019,2023-01-19,TW,28,M,iOS,organic
U001020,2023-01-19,TW,18,F,Android,organic
U001021,2023-01-19,JP,35,M,Android,organic
U001022,2023-01-19,TW,37,M,Android,organic
U001023,2023-01-19,TW,19,F,Android,organic
U001024,2023-01-19,TW,40,F,iOS,paid_search
U001025,2023-01-19,TW,18,F,iOS,paid_search
U001026,2023-01-19,TW,20,F,Android,referral
U001027,2023-01-19,JP,17,F,iOS,paid_social
U001028,2023-01-19,JP,33,M,iOS,paid_social
U001029,2023-01-19,TH,25,F,Web,paid_social
U001030,2023-01-19,TW,40,F,Android,organic
U001031,2023-01-19,HK,31,M,iOS,referral
U001032,2023-01-19,TW,24,F,Android,referral
U001033,2023-01-19,TW,26,F,Android,paid_search
U001034,2023-01-19,TW,23,F,iOS,paid_social
U001035,2023-01-19,SG,43,M,Web,organic
U001036,2023-01-19,TW,35,Other,iOS,paid_search
U001037,2023-01-19,SG,27,M,Android,organic
U001038,2023-01-19,SG,30,Other,iOS,referral
U001039,2023-01-19,TW,27,F,Web,organic
U001040,2023-01-19,TW,24,F,iOS,email_campaign
U001041,2023-01-19,ID,22,M,iOS,organic
U001042,2023-01-19,HK,37,Other,iOS,referral
U001043,2023-01-19,SG,16,F,Web,organic
U001044,2023-01-19,TH,33,F,Android,email_campaign
U001045,2023-01-19,HK,16,M,iOS,referral
U001046,2023-01-19,HK,23,M,Android,email_campaign
